,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
5702,0.076389281,111.1544,2,2007,1,1,1118.544
4840,0.029902679,144.3444,3,2009,2,2,1161.1552
5328,0.032454046,144.8102,8,1997,0,1,3062.0142
5174,0.028478742,161.8894,3,2009,2,2,2750.4198
6586,0.022526293,95.0094,2,2007,1,1,1713.7692
3416,0.005243282,266.1884,9,1999,0,1,3179.8608
3425,0.0,148.8392,8,1997,0,1,2684.5056
6503,0.0,55.1956,1,1987,2,1,1255.6988
749,0.0273467,158.992,8,1997,0,1,1757.712
4504,0.171761077,115.7518,5,1985,2,3,5351.0346
952,0.0514111,33.0558,5,1985,2,3,984.7182
4077,0.052740763,103.799,2,2007,1,1,1135.189
706,0.079113947,99.2068,0,1998,2,0,97.2068
6215,0.096413261,55.3588,8,1997,0,1,1030.6584
1077,0.069087481,218.7166,6,2004,1,1,1088.583
8477,0.099343352,198.1768,2,2007,1,1,1970.768
6633,0.171050595,126.3704,6,2004,1,1,3880.2824
5636,0.195721125,156.463,0,1998,2,0,312.926
5218,0.019184026,50.3692,1,1987,2,1,591.2304
8267,0.021039273,160.0578,9,1999,0,1,2567.3248
1256,0.028723187,131.831,5,1985,2,3,3635.268
2477,0.137580452,182.8608,9,1999,0,1,4042.7376
8365,0.092272132,128.7994,0,1998,2,0,128.4994
6944,0.092060694,183.7608,9,1999,0,1,4777.7808
1999,0.03922186,97.241,8,1997,0,1,193.082
4917,0.081290366,147.3734,9,1999,0,1,2524.0478
4925,0.040550868,45.5718,0,1998,2,0,47.2718
4956,0.017666978,239.4538,7,2002,1,1,4566.7222
8026,0.090286009,159.9604,2,2007,1,1,2218.4456
8152,0.049697923,95.0436,0,1998,2,0,94.5436
2809,0.054610829,237.1906,0,1998,2,0,237.6906
8326,0.09046564,193.6478,8,1997,0,1,3099.9648
8397,0.054851438,64.4168,3,2009,2,2,830.9184
2523,0.010003987,250.7408,1,1987,2,1,5757.8384
3823,0.0,154.4682,1,1987,2,1,1524.682
7633,0.072252888,39.6506,2,2007,1,1,834.9132
6541,0.030693309,228.0352,5,1985,2,3,10306.584
6212,0.032924463,107.2938,9,1999,0,1,2143.876
4554,0.152632413,98.441,4,1985,0,0,96.541
2409,0.022404493,102.499,2,2007,1,1,2579.975
1366,0.060237465,115.9834,4,1985,0,0,345.5502
6960,0.085757338,164.75,2,2007,1,1,1498.05
3579,0.163096139,43.0086,8,1997,0,1,758.3462
3755,0.026882496,126.302,9,1999,0,1,3036.048
4816,0.03324652,172.4422,7,2002,1,1,4483.4972
5589,0.108458498,96.9752,7,2002,1,1,958.752
4181,0.034753686,141.5496,9,1999,0,1,1976.0944
4408,0.245483691,141.8838,0,1998,2,0,280.9676
248,0.027106459,75.367,9,1999,0,1,535.969
7669,0.019459164,161.621,1,1987,2,1,2120.573
5934,0.019592289,56.9614,4,1985,0,0,221.0456
1780,0.048213766,159.6946,3,2009,2,2,3629.2758
6668,0.030569229,113.1176,8,1997,0,1,4695.2216
712,0.162462044,55.893,0,1998,2,0,226.372
3325,0.063017421,100.37,6,2004,1,1,998.7
2763,0.067148407,200.4084,3,2009,2,2,3968.168
6820,0.126220187,126.7362,6,2004,1,1,1258.362
809,0.024776026,172.3422,5,1985,2,3,7759.899
3592,0.0,193.482,9,1999,0,1,2510.066
724,0.045950475,38.2848,2,2007,1,1,1230.3984
6581,0.081197035,121.7414,4,1985,0,0,365.5242
501,0.026384672,208.9954,9,1999,0,1,4584.6988
4405,0.111527348,110.2912,7,2002,1,1,873.5296
3283,0.103849783,58.8562,0,1998,2,0,59.2562
7509,0.095331433,125.5678,5,1985,2,3,2543.356
5508,0.05610384,153.5024,7,2002,1,1,2580.6408
1068,0.039294854,246.6802,8,1997,0,1,2702.4822
6300,0.041533438,119.8466,3,2009,2,2,2239.0854
5767,0.100322104,113.7518,2,2007,1,1,2049.3324
7267,0.089998959,215.1192,7,2002,1,1,2157.192
8450,0.054986919,108.6254,8,1997,0,1,1844.9318
7759,0.102065622,254.2698,0,1998,2,0,1775.6886
7763,0.068153091,36.019,4,1985,0,0,73.238
7394,0.0,139.5838,3,2009,2,2,4495.4816
7510,0.0,179.766,3,2009,2,2,3056.022
5395,0.063764099,113.8492,1,1987,2,1,1737.738
5697,0.08279545,245.8776,5,1985,2,3,4705.8744
3836,0.014232071,100.9332,5,1985,2,3,1743.0644
426,0.007309544,196.2426,3,2009,2,2,4943.565
6894,0.045340279,85.025,9,1999,0,1,2080.625
3370,0.122289654,46.3402,2,2007,1,1,275.6412
3746,0.106307146,174.9396,6,2004,1,1,1569.9564
1199,0.037971697,38.948,7,2002,1,1,519.324
897,0.109459733,84.1592,5,1985,2,3,1320.9472
6903,0.256152243,151.005,4,1985,0,0,149.805
1834,0.080640478,262.6936,8,1997,0,1,4175.8976
2507,0.030678825,251.704,7,2002,1,1,3542.056
4286,0.099271209,88.5856,8,1997,0,1,878.856
8330,0.044888397,87.3198,1,1987,2,1,610.5386
1009,0.034584356,248.375,5,1985,2,3,10236.675
1787,0.119439636,182.1976,6,2004,1,1,724.3904
1412,0.123346085,172.5396,2,2007,1,1,3663.2316
2084,0.024358634,190.4214,5,1985,2,3,5652.642
4906,0.039255412,94.4778,0,1998,2,0,93.8778
4969,0.146692433,194.5794,2,2007,1,1,4096.6674
1385,0.013551445,142.0154,3,2009,2,2,2410.8618
8443,0.156541861,162.4578,9,1999,0,1,2888.2404
4224,0.1017546,55.1956,6,2004,1,1,491.3604
1271,0.098803088,169.7474,3,2009,2,2,673.7896
7609,0.076944658,257.133,5,1985,2,3,7433.657
7354,0.009581155,64.951,8,1997,0,1,1644.526
3495,0.087986599,181.4292,7,2002,1,1,2918.8672
3578,0.046903482,142.0838,7,2002,1,1,2528.7084
3970,0.0,88.054,1,1987,2,1,1211.756
7292,0.068754395,54.5614,5,1985,2,3,1713.1034
7449,0.059940022,149.1366,9,1999,0,1,4231.8248
3985,0.057292529,224.3404,3,2009,2,2,4500.808
2624,0.111500259,35.6874,7,2002,1,1,846.8976
4750,0.139228412,49.5376,8,1997,0,1,1198.44
8432,0.227260689,54.364,0,1998,2,0,159.792
1439,0.117462619,158.9578,6,2004,1,1,2246.4092
1844,0.071188446,111.9518,9,1999,0,1,1138.518
182,0.128478462,117.944,4,1985,0,0,239.688
7623,0.008615,72.4038,2,2007,1,1,739.038
2844,0.083059634,35.7558,9,1999,0,1,611.2044
4137,0.043982464,110.657,7,2002,1,1,2966.139
8287,0.110254143,37.3506,7,2002,1,1,341.5554
5029,0.019238942,49.8692,7,2002,1,1,1133.1916
1423,0.061470858,48.6034,4,1985,0,0,145.8102
7882,0.032421521,181.666,1,1987,2,1,1438.128
3567,0.101335811,196.5768,2,2007,1,1,3350.3056
3145,0.12780038,83.6224,7,2002,1,1,852.224
7213,0.095919472,162.6552,5,1985,2,3,5685.932
2969,0.099674817,112.2518,1,1987,2,1,1366.2216
2992,0.031338558,41.048,8,1997,0,1,639.168
6293,0.0,167.5158,5,1985,2,3,4345.0108
1757,0.055558509,224.7088,8,1997,0,1,3131.9232
6553,0.150672399,104.728,5,1985,2,3,2450.144
4553,0.038815341,124.2362,7,2002,1,1,1887.543
358,0.078929571,79.9276,8,1997,0,1,1137.1864
6368,0.084404264,49.5376,4,1985,0,0,143.8128
2072,0.015766712,152.9366,6,2004,1,1,1662.5026
5466,0.022170592,105.199,5,1985,2,3,3199.169
929,0.037372847,192.7478,1,1987,2,1,3099.9648
2979,0.038109194,40.948,2,2007,1,1,479.376
663,0.05268526,83.3224,1,1987,2,1,3579.3408
8000,0.081328781,150.0734,7,2002,1,1,4454.202
482,0.0,196.8452,8,1997,0,1,3327.6684
8089,0.009950343,185.5608,5,1985,2,3,3307.6944
1723,0.125857678,100.5358,7,2002,1,1,2111.2518
5316,0.017065268,109.5228,9,1999,0,1,1768.3648
1879,0.067592098,246.0486,7,2002,1,1,7086.1094
2816,0.032250092,164.0526,6,2004,1,1,4769.1254
6217,0.090649107,194.3478,7,2002,1,1,4649.9472
3582,0.071743629,59.7536,3,2009,2,2,918.804
7598,0.067520165,211.3586,4,1985,0,0,422.1172
4619,0.077622622,121.8414,0,1998,2,0,243.6828
5180,0.083547515,179.166,4,1985,0,0,359.532
3555,0.04500603,174.0054,3,2009,2,2,2101.2648
3496,0.019590769,261.591,3,2009,2,2,2366.919
421,0.036746479,181.2976,7,2002,1,1,3259.7568
5544,0.12163321,161.692,0,1998,2,0,159.792
3491,0.107714834,97.8752,5,1985,2,3,2109.2544
7698,0.050028809,80.096,1,1987,2,1,239.688
767,0.058365706,82.1908,9,1999,0,1,2432.8332
7938,0.122571209,122.373,8,1997,0,1,985.384
4694,0.115233813,94.4094,1,1987,2,1,2856.282
6453,0.0,117.3124,1,1987,2,1,2014.7108
5528,0.120624771,261.7594,0,1998,2,0,523.3188
4056,0.168266556,195.5136,3,2009,2,2,1749.7224
5894,0.0,98.2042,4,1985,0,0,198.4084
3915,0.04022593,210.9928,4,1985,0,0,210.3928
2878,0.032625074,124.673,2,2007,1,1,1847.595
1404,0.135775701,54.564,8,1997,0,1,1597.92
2896,0.099478451,194.4452,5,1985,2,3,4697.8848
7041,0.060342304,165.9526,9,1999,0,1,1644.526
7679,0.112203445,121.144,6,2004,1,1,1438.128
857,0.058142797,162.1552,5,1985,2,3,3086.6488
5084,0.046259036,47.4692,5,1985,2,3,1576.6144
5556,0.175849067,222.0772,1,1987,2,1,2001.3948
3917,0.077304459,257.633,6,2004,1,1,4613.994
3111,0.086132373,148.8076,8,1997,0,1,3103.9596
7593,0.041823046,108.0912,7,2002,1,1,1965.4416
5640,0.187443314,220.4772,4,1985,0,0,444.7544
1503,0.053027398,86.0224,2,2007,1,1,1278.336
8099,0.138777108,147.5392,5,1985,2,3,5219.872
6893,0.075688032,262.9568,1,1987,2,1,1845.5976
2651,0.022406575,225.9036,1,1987,2,1,3643.2576
6524,0.044566659,88.5856,9,1999,0,1,703.0848
3321,0.081933378,161.492,5,1985,2,3,6391.68
7576,0.052502049,190.853,8,1997,0,1,4364.319
5148,0.036551446,62.7194,4,1985,0,0,123.8388
3693,0.0,115.4518,2,2007,1,1,2390.8878
6635,0.005496816,102.8016,3,2009,2,2,1012.016
2974,0.052657753,103.699,3,2009,2,2,1031.99
7361,0.104365283,177.1054,2,2007,1,1,3151.8972
1522,0.105597316,83.4908,8,1997,0,1,1342.2528
3177,0.091954465,250.6408,6,2004,1,1,4756.4752
5838,0.041112694,139.9496,3,2009,2,2,3105.2912
8183,0.032072321,102.2016,9,1999,0,1,1416.8224
5868,0.061775607,150.105,6,2004,1,1,2696.49
672,0.044995631,89.2198,9,1999,0,1,1308.297
5891,0.226122963,185.7924,0,1998,2,0,370.1848
2575,0.086957199,152.5682,7,2002,1,1,1372.2138
8164,0.01268995,56.4588,5,1985,2,3,973.3996
1230,0.071136948,76.3696,7,2002,1,1,372.848
6111,0.042860026,120.3782,2,2007,1,1,1668.4948
3229,0.059846975,150.1366,8,1997,0,1,1813.6392
5643,0.141615436,169.0132,6,2004,1,1,1860.2452
8052,0.015162573,145.147,8,1997,0,1,3006.087
3179,0.052058629,150.6024,3,2009,2,2,1821.6288
3892,0.024991056,217.9508,8,1997,0,1,2821.6604
2842,0.090596378,106.6938,5,1985,2,3,2251.0698
4995,0.077475884,255.333,7,2002,1,1,4870.327
5828,0.158715731,157.2946,9,1999,0,1,1577.946
5958,0.125200788,41.648,6,2004,1,1,679.116
3548,0.08816538,126.8678,2,2007,1,1,1780.3492
8134,0.139464425,53.2298,2,2007,1,1,1240.3854
5952,0.13893181,119.5756,0,1998,2,0,121.1756
1530,0.024226902,48.7718,8,1997,0,1,236.359
1793,0.03749705,49.9034,8,1997,0,1,194.4136
853,0.049349121,108.6912,5,1985,2,3,3057.3536
4010,0.038528228,143.9102,8,1997,0,1,1749.7224
5780,0.046844194,174.2422,9,1999,0,1,1379.5376
6301,0.065436581,142.9128,8,1997,0,1,2013.3792
2187,0.073997843,207.0638,1,1987,2,1,4969.5312
1992,0.147255604,93.7436,2,2007,1,1,1701.7848
618,0.065009745,79.5986,1,1987,2,1,934.7832
1324,0.25637539,94.8436,4,1985,0,0,567.2616
2594,0.146960375,142.2838,7,2002,1,1,1685.8056
615,0.105646853,42.8796,6,2004,1,1,949.4308
4465,0.080968973,259.7936,3,2009,2,2,2609.936
3210,0.031143591,183.9582,9,1999,0,1,5386.9878
2794,0.13511877,232.9958,4,1985,0,0,934.7832
905,0.065810045,149.105,8,1997,0,1,2247.075
3405,0.007256127,50.4034,2,2007,1,1,340.2238
879,0.113125627,38.6848,7,2002,1,1,1155.8288
3008,0.069707771,51.0324,3,2009,2,2,727.0536
3438,0.030920531,141.0154,3,2009,2,2,1701.7848
7864,0.066269294,179.666,2,2007,1,1,6471.576
2324,0.23212188,55.5298,0,1998,2,0,53.9298
5924,0.177694846,171.1422,8,1997,0,1,2586.633
4067,0.121748174,96.9752,3,2009,2,2,1725.7536
331,0.094697274,158.4604,5,1985,2,3,4278.4308
3064,0.054939029,101.4358,8,1997,0,1,1608.5728
3562,0.05089667,125.5678,1,1987,2,1,1398.8458
6646,0.073541072,192.282,4,1985,0,0,386.164
5445,0.21561193,98.6068,0,1998,2,0,97.2068
8093,0.140121306,102.5306,3,2009,2,2,1358.8978
8158,0.050335829,126.2336,2,2007,1,1,1406.1696
590,0.051952573,152.3024,7,2002,1,1,1821.6288
1488,0.103813029,113.7544,8,1997,0,1,671.1264
149,0.076841095,117.5492,6,2004,1,1,1969.4364
6678,0.093862362,115.9492,0,1998,2,0,231.6984
5458,0.088693595,122.5756,2,2007,1,1,2181.1608
5297,0.120731024,46.506,9,1999,0,1,652.484
7117,0.054806734,145.1444,5,1985,2,3,3918.8988
3095,0.118297605,175.037,0,1998,2,0,529.311
4188,0.128397995,178.337,6,2004,1,1,1411.496
5877,0.057152139,211.8218,2,2007,1,1,4915.6014
3040,0.122470805,131.7942,6,2004,1,1,1987.413
3786,0.106928681,173.7396,2,2007,1,1,3663.2316
6642,0.012141036,48.7034,7,2002,1,1,680.4476
5717,0.114246019,231.23,2,2007,1,1,3029.39
516,0.00599072,163.6526,7,2002,1,1,5262.4832
4487,0.0,36.6532,2,2007,1,1,755.0172
3033,0.0,211.8218,7,2002,1,1,6411.654
7907,0.03269312,238.7906,7,2002,1,1,4040.7402
8103,0.02429329,33.4874,3,2009,2,2,105.8622
7977,0.007146415,41.048,8,1997,0,1,798.96
5714,0.022879017,176.0686,9,1999,0,1,533.3058
8112,0.05489331,101.9358,1,1987,2,1,1105.8938
946,0.110681931,63.2826,5,1985,2,3,1033.3216
2466,0.023530953,223.5404,8,1997,0,1,1800.3232
7429,0.03830192,261.2594,0,1998,2,0,1046.6376
4385,0.006754117,122.173,1,1987,2,1,2586.633
5257,0.037835765,111.1886,2,2007,1,1,2334.9606
4062,0.037465846,47.5034,1,1987,2,1,534.6374
6236,0.012264903,162.8894,1,1987,2,1,3397.5774
473,0.012282366,132.5284,9,1999,0,1,1713.7692
6725,0.035853059,176.8712,5,1985,2,3,3691.1952
61,0.040071131,87.3514,7,2002,1,1,1062.6168
5824,0.159720671,144.5128,8,1997,0,1,3595.32
3141,0.052637056,88.583,9,1999,0,1,808.947
6006,0.063146492,159.6578,3,2009,2,2,962.7468
323,0.008326735,149.9708,2,2007,1,1,1956.1204
1907,0.061163967,59.2588,6,2004,1,1,801.6232
5888,0.120474481,165.5868,6,2004,1,1,1965.4416
934,0.019502354,120.8756,3,2009,2,2,3150.5656
5353,0.113953562,198.2426,0,1998,2,0,790.9704
3076,0.041063069,93.5778,4,1985,0,0,187.7556
2415,0.124301968,89.7488,7,2002,1,1,2082.6224
8012,0.03595391,185.2924,6,2004,1,1,3146.5708
6520,0.028271345,170.5422,6,2004,1,1,2069.3064
5242,0.041291929,130.131,9,1999,0,1,1038.648
4664,0.064143995,85.9566,7,2002,1,1,1691.132
589,0.052054819,189.1846,8,1997,0,1,2101.9306
3512,0.055127499,128.2994,8,1997,0,1,3983.4814
4686,0.056032247,102.3016,7,2002,1,1,1619.2256
7770,0.024432767,116.4492,7,2002,1,1,2780.3808
3442,0.070847865,91.712,7,2002,1,1,2050.664
1144,0.044539371,85.3198,0,1998,2,0,261.6594
6480,0.11454343,113.7202,6,2004,1,1,3263.0858
4232,0.07962861,63.4826,8,1997,0,1,2002.0606
6140,0.029006239,186.0898,6,2004,1,1,2619.2572
6442,0.111673587,65.7826,3,2009,2,2,968.739
5734,0.286344848,139.1838,0,1998,2,0,280.9676
7165,0.03409886,162.621,4,1985,0,0,815.605
1991,0.05696122,176.337,8,1997,0,1,1764.37
6803,0.009883257,149.8366,9,1999,0,1,1964.7758
503,0.065431917,76.1986,2,2007,1,1,1869.5664
5688,0.156307983,92.2146,0,1998,2,0,91.2146
4703,0.092589917,159.5604,1,1987,2,1,1901.5248
8421,0.064939211,194.1794,3,2009,2,2,2340.9528
4683,0.074451126,264.5568,3,2009,2,2,6327.7632
566,0.07429945,264.9568,7,2002,1,1,1845.5976
5677,0.018395194,251.6698,1,1987,2,1,6088.0752
11,0.045463773,144.1102,8,1997,0,1,2187.153
5826,0.102949031,225.272,5,1985,2,3,4753.812
2807,0.05190268,142.247,1,1987,2,1,2862.94
5561,0.099704558,63.1194,2,2007,1,1,1300.3074
7399,0.115563679,96.0094,7,2002,1,1,1713.7692
2034,0.06375108,36.7848,6,2004,1,1,782.9808
6730,0.0,169.6448,6,2004,1,1,2045.3376
5949,0.033599041,107.7912,8,1997,0,1,1091.912
4292,0.037155206,166.4526,1,1987,2,1,3782.4098
8378,0.097611115,116.5492,2,2007,1,1,810.9444
4229,0.195688803,77.367,0,1998,2,0,153.134
5488,0.106752081,181.4634,8,1997,0,1,1090.5804
8033,0.038204311,87.7198,6,2004,1,1,1831.6158
6963,0.0,46.8034,2,2007,1,1,923.4646
8473,0.035016091,144.3128,0,1998,2,0,431.4384
1639,0.031214809,177.1054,7,2002,1,1,2626.581
1251,0.044843161,246.1802,3,2009,2,2,2702.4822
1697,0.163805509,117.6124,1,1987,2,1,3910.9092
4325,0.153618566,79.6986,8,1997,0,1,1480.0734
1056,0.063278652,182.1318,1,1987,2,1,2345.6134
5419,0.029008944,143.3786,8,1997,0,1,866.8716
3804,0.009057132,104.099,6,2004,1,1,2476.776
2370,0.143164371,34.919,1,1987,2,1,73.238
3385,0.046680961,121.9388,9,1999,0,1,3962.8416
8074,0.045055587,242.3854,9,1999,0,1,2416.854
2069,0.120211747,93.2094,2,2007,1,1,666.4658
4675,0.030981392,51.9008,2,2007,1,1,708.4112
6461,0.049634572,140.2838,0,1998,2,0,280.9676
1860,0.054599767,59.4904,3,2009,2,2,644.4944
5948,0.134393836,48.0718,0,1998,2,0,47.2718
7174,0.114022125,92.9436,1,1987,2,1,2174.5028
2810,0.127517605,86.0224,6,2004,1,1,1022.6688
5118,0.024088444,112.7176,5,1985,2,3,1832.2816
3903,0.143319995,237.5222,5,1985,2,3,7170.666
1190,0.053688479,178.3002,3,2009,2,2,2328.3026
943,0.0,211.8902,3,2009,2,2,3823.0236
5348,0.117613212,194.2136,6,2004,1,1,2527.3768
4322,0.07871639,183.5608,0,1998,2,0,551.2824
1557,0.064240743,121.9414,7,2002,1,1,1462.0968
3871,0.118419683,58.3588,7,2002,1,1,1545.9876
4113,0.0,44.1086,7,2002,1,1,1115.215
5678,0.087272074,153.7972,2,2007,1,1,2025.3636
4011,0.016705436,120.8098,2,2007,1,1,3374.2744
2338,0.085125951,107.128,7,2002,1,1,1278.336
145,0.039355947,246.3802,9,1999,0,1,7370.406
2925,0.070856383,217.4192,3,2009,2,2,431.4384
3254,0.047377053,171.1422,8,1997,0,1,2931.5174
1729,0.119285634,247.4434,1,1987,2,1,2980.1208
6277,0.0,43.4086,3,2009,2,2,401.4774
4514,0.156298858,162.1578,8,1997,0,1,1283.6624
688,0.04792722,185.9556,6,2004,1,1,4318.3788
7827,0.011111714,43.8454,7,2002,1,1,671.1264
1062,0.024646608,177.4686,6,2004,1,1,5510.8266
950,0.02671821,85.2198,3,2009,2,2,1482.7366
8423,0.021661527,187.7582,3,2009,2,2,2600.6148
5464,0.07802465,171.4422,5,1985,2,3,3448.844
86,0.025403898,160.992,6,2004,1,1,2716.464
3606,0.096653315,235.1958,1,1987,2,1,4673.916
3052,0.0,263.7884,9,1999,0,1,3709.8376
3475,0.056825065,230.9984,1,1987,2,1,4633.968
2487,0.016635488,157.563,0,1998,2,0,312.926
288,0.018801549,222.1772,6,2004,1,1,5559.43
477,0.054463442,163.8842,0,1998,2,0,165.7842
6881,0.00547348,100.5016,6,2004,1,1,1315.6208
1300,0.130415118,75.9328,8,1997,0,1,1158.492
6332,0.032741422,40.4822,1,1987,2,1,589.233
5671,0.010467749,162.9526,4,1985,0,0,822.263
4518,0.044093978,208.3954,0,1998,2,0,1041.977
2281,0.031271134,186.0582,2,2007,1,1,3900.9222
998,0.036319195,219.3482,6,2004,1,1,5038.1086
6206,0.021369722,75.8328,7,2002,1,1,154.4656
6942,0.118535581,256.3988,4,1985,0,0,256.9988
935,0.065577449,181.766,5,1985,2,3,7370.406
1396,0.049167388,114.9176,7,2002,1,1,1946.7992
6916,0.073493831,118.344,9,1999,0,1,1797.66
7415,0.096212432,207.2612,8,1997,0,1,4390.2852
4923,0.025477448,145.276,8,1997,0,1,3515.424
838,0.0,178.9318,9,1999,0,1,3067.3406
2743,0.092576144,121.0098,6,2004,1,1,2530.7058
7514,0.160671255,254.7014,6,2004,1,1,3570.0196
3196,0.159968994,147.6102,9,1999,0,1,1603.9122
2335,0.060427062,153.5656,8,1997,0,1,3089.312
2906,0.009934335,47.2034,2,2007,1,1,340.2238
7092,0.01945343,120.8756,9,1999,0,1,1454.1072
6741,0.151376958,108.228,6,2004,1,1,1171.808
4345,0.02137305,103.3306,7,2002,1,1,522.653
3048,0.138008431,54.8298,5,1985,2,3,1348.245
3001,0.21332355,208.527,0,1998,2,0,419.454
1113,0.0,242.9854,5,1985,2,3,6767.1912
305,0.141398626,250.5382,2,2007,1,1,2775.7202
6955,0.021184746,189.553,4,1985,0,0,379.506
5275,0.026826919,98.7726,1,1987,2,1,1859.5794
7139,0.021306635,119.8124,9,1999,0,1,1896.1984
5792,0.013812772,64.7168,8,1997,0,1,1022.6688
4154,0.020015391,128.831,3,2009,2,2,1817.634
5409,0.036530411,227.801,6,2004,1,1,3904.917
3561,0.097750937,159.7262,2,2007,1,1,5728.5432
1704,0.128011859,166.8816,6,2004,1,1,1845.5976
4205,0.038531668,210.6586,1,1987,2,1,5487.5236
5067,0.069043044,218.7166,1,1987,2,1,4136.6154
7014,0.081446638,257.0988,9,1999,0,1,6424.97
1445,0.058827583,110.4912,4,1985,0,0,436.7648
92,0.033970195,55.1614,7,2002,1,1,1381.535
6920,0.009898492,48.8034,7,2002,1,1,777.6544
7567,0.059110912,199.3426,4,1985,0,0,395.4852
5030,0.067212845,260.2304,7,2002,1,1,4908.2776
7106,0.124428516,119.9124,6,2004,1,1,948.0992
2486,0.041821227,107.628,4,1985,0,0,213.056
8449,0.019716846,191.9188,4,1985,0,0,571.2564
1566,0.085938463,168.6816,6,2004,1,1,1342.2528
4330,0.022832115,176.7028,2,2007,1,1,1416.8224
6488,0.011305479,235.5248,9,1999,0,1,4740.496
8050,0.020942867,260.2936,6,2004,1,1,4175.8976
3362,0.103340142,131.2968,3,2009,2,2,913.4776
961,0.025715562,168.1474,1,1987,2,1,1516.0266
466,0.009984847,175.437,1,1987,2,1,1940.807
3031,0.118915034,264.791,7,2002,1,1,2103.928
8017,0.027064381,76.367,8,1997,0,1,765.67
5396,0.136286138,171.4422,3,2009,2,2,2241.7486
6168,0.11350542,186.8924,9,1999,0,1,2961.4784
1269,0.015908485,161.421,7,2002,1,1,3425.541
8494,0.0,110.4912,2,2007,1,1,1637.868
4633,0.043011277,177.2028,3,2009,2,2,3364.9532
4916,0.153857402,76.3986,9,1999,0,1,778.986
5282,0.030250132,75.267,3,2009,2,2,612.536
3633,0.117308165,195.7768,6,2004,1,1,2956.152
7214,0.058092551,172.0422,4,1985,0,0,517.3266
8425,0.0,153.734,6,2004,1,1,2756.412
8084,0.016910914,96.641,5,1985,2,3,1544.656
338,0.038078899,122.9046,2,2007,1,1,1992.0736
7191,0.044444956,245.2802,5,1985,2,3,10072.8882
4743,0.025740259,89.4172,1,1987,2,1,1605.9096
5669,0.086320509,48.1692,2,2007,1,1,985.384
7450,0.0,149.2708,2,2007,1,1,2407.5328
389,0.021250002,150.5024,8,1997,0,1,2580.6408
3521,0.027386122,259.2304,9,1999,0,1,4649.9472
436,0.054630834,200.2084,8,1997,0,1,1587.2672
5,0.0,51.4008,3,2009,2,2,556.6088
2160,0.055519561,219.8114,9,1999,0,1,1108.557
2157,0.041973712,35.7216,2,2007,1,1,519.324
3082,0.010652508,65.6826,7,2002,1,1,774.9912
583,0.122475364,175.5738,7,2002,1,1,347.5476
2882,0.183879453,82.9276,7,2002,1,1,1705.7796
3058,0.066969525,39.2796,5,1985,2,3,701.7532
7621,0.062516602,163.9184,6,2004,1,1,3137.2496
4760,0.103091351,229.9352,2,2007,1,1,2519.3872
3045,0.077321087,169.3106,7,2002,1,1,2224.4378
7101,0.036382524,177.9028,3,2009,2,2,1416.8224
4739,0.056375879,84.6908,6,2004,1,1,1006.6896
4666,0.107662745,224.1772,2,2007,1,1,2890.9036
7999,0.063810405,263.2594,1,1987,2,1,2878.2534
7304,0.099692906,50.9666,2,2007,1,1,717.7324
1618,0.069565759,52.4324,7,2002,1,1,571.2564
3,0.0,182.095,0,1998,2,0,732.38
2850,0.052607932,56.3588,2,2007,1,1,744.3644
2771,0.044432887,102.899,3,2009,2,2,1651.184
306,0.148821808,241.2854,7,2002,1,1,5317.0788
10,0.0,45.5402,9,1999,0,1,1516.0266
2062,0.0,83.7566,4,1985,0,0,253.6698
8031,0.011835436,121.373,4,1985,0,0,246.346
1426,0.06358394,89.4856,2,2007,1,1,1142.5128
2052,0.026375082,79.6302,7,2002,1,1,792.302
4778,0.012332667,130.0284,2,2007,1,1,3559.3668
5035,0.042649476,162.721,3,2009,2,2,978.726
2473,0.050853901,121.7072,7,2002,1,1,367.5216
1088,0.098606543,232.73,4,1985,0,0,932.12
7090,0.035497039,216.7824,0,1998,2,0,436.7648
332,0.035984104,260.6278,7,2002,1,1,4425.5726
4646,0.02512588,150.4734,6,2004,1,1,890.8404
4569,0.072238195,47.5034,1,1987,2,1,972.068
1894,0.013834247,62.7168,9,1999,0,1,958.752
160,0.04192285,54.764,1,1987,2,1,1331.6
459,0.044871033,140.3838,1,1987,2,1,2528.7084
5018,0.029722659,143.4786,8,1997,0,1,1589.2646
5993,0.081651443,152.5682,4,1985,0,0,152.4682
6882,0.133385398,109.8544,0,1998,2,0,223.7088
7298,0.148302815,108.3938,9,1999,0,1,2787.0388
506,0.043333912,201.0742,3,2009,2,2,2189.8162
2961,0.114609875,197.0084,5,1985,2,3,3372.9428
4358,0.045928229,138.118,9,1999,0,1,1957.452
6733,0.151308326,81.7276,9,1999,0,1,2030.69
1993,0.077319079,255.433,8,1997,0,1,4357.661
4386,0.0,238.7564,3,2009,2,2,1906.8512
7913,0.048131556,187.1556,3,2009,2,2,4693.89
3947,0.176070535,144.0102,2,2007,1,1,1749.7224
1048,0.029632784,159.692,7,2002,1,1,958.752
7865,0.01100413,167.1842,7,2002,1,1,2984.1156
3649,0.056161529,246.9118,5,1985,2,3,5681.2714
4027,0.030288215,256.7672,5,1985,2,3,4346.3424
7425,0.031116081,55.264,5,1985,2,3,1544.656
2557,0.011206632,191.4188,5,1985,2,3,3998.7948
2114,0.054939848,199.5084,2,2007,1,1,3372.9428
